Offset,Hash,Original,Translation
1721,21,"ニャ、ニャんかいま一瞬
恐ろしい殺気を感じたニャ…","냐, 냥…방금 한순간
무서운 살기를 느꼈다냥…"
1792,22,"まさかタイゾウさん、
ナターシャさんは手伝って、私の大剣作りは
無視なさるとは言いませんよね？","설마 타이조 씨,
나타샤 씨는 도와주면서 제 대검 만들기는
무시하시겠다는 건 아니겠죠?"
1907,23,い、いや…その…,"아, 아니…그게…"
1944,24,言わねえよなあッ！,그런 말은 안 하겠지?!
1983,25,"も、もちろんじゃないか！
はは、はははは！","무, 물론이지 않은가!
하하, 하하하하!"
2100,26,"ナターシャさんに大剣の素晴らしさを
お教えして差し上げるには、
バルラガルの大剣が適役かと思います。","나타샤 씨에게 대검의 훌륭함을
가르쳐 드리기에는,
바루라갈 대검이 적임이라고 생각합니다."
2221,27,"さあ行きましょう、タイゾウさん！
いざ、バルラガルの狩猟へ！","자, 가시죠, 타이조 씨!
자, 바루라갈 사냥을 떠나요!"
2302,28,"さらばだ魂の友…。
ありし日の僕をしっかりと目に
焼き付けておいてくれ。","잘 있거라, 영혼의 벗이여….
지난날의 나를 똑똑히
눈에 새겨 두어라."
2395,29,"い、一体あのオンニャは何者ニャ！？
一瞬だけ別人みたいにニャってたニャ！","대, 대체 그 녀석은 뭐냥!?
한순간 딴사람처럼 됐었다냥!"
2488,30,"お、恐ろしい…！
ワタシはあまりの緊張感で、
息をするのも忘れていましたニャ。","무, 무서워…!
저는 너무 긴장한 나머지
숨 쉬는 것도 잊고 있었다냥."
2587,31,"しかし、またしてもゴタゴタを
持ち込まれてしまったぜニャ。","그나저나 또다시 골치 아픈 일을
떠맡게 됐다냥."
2666,32,"ここを隠れ場所にされても面倒だし、
とっととバルラガルの大剣とやらを
作らせた方がいいぜニャ。","여기를 은신처로 삼게 두는 것도 성가시니,
얼른 바루라갈 대검인지 뭔지를
만들게 하는 편이 낫겠다냥."
2781,33,"そうだニャぁ。
祈樹の泉の平和のためにも@MYNAME様、
~C05バルラガルの狩猟~C00をお願いしますニャ！","그렇다냥~.
기수의 샘의 평화를 위해서도 @MYNAME님,
~C05바루라갈 사냥~C00을 부탁드린다냥!"
2939,34,"祈樹の泉の平和のためにも@MYNAME様、
~C05バルラガルの狩猟~C00をお願いしますニャ！","기수의 샘의 평화를 위해서도 @MYNAME님,
~C05바루라갈 사냥~C00을 부탁드린다냥!"
3076,35,"や、やあ@MYNAME様。
バルラガルの狩猟、お疲れ様でしたニャ。","야, 야아 @MYNAME님.
바루라갈 사냥, 수고하셨다냥."
3156,36,…と、言いたいところですがニャぁ…,…라고 말하고 싶은 참이지만냥…
3224,37,足りないんです！,부족합니다!
3261,38,"ナターシャさんを見返すには、
もっとバルラガルの素材が必要なんです！","나타샤 씨의 코를 납작하게 해주려면,
바루라갈 소재가 더 필요합니다!"
3350,39,タイゾウさん、行きましょう！,"타이조 씨, 갑시다!"
3426,40,僕はなぜこんなことをしているのだったか…,나는 대체 왜 이런 일을 하고 있는 거였지…
3487,41,"バルラガルの武器は、いろんニャ属性のものが
何種類もありますからニャぁ。","바루라갈 무기는, 다양한 속성의 것이
여러 종류나 있으니까냥~."
3580,42,"１頭や２頭狩ったぐらいでは、
素材は揃いませんですニャ。","한두 마리 사냥한 정도로는,
소재가 모이지 않는다냥."
3657,43,"というわけで@MYNAME様、
申し訳ニャいですが、もう一度
~C05バルラガルの狩猟~C00をお願いしますニャ！","그런 이유로 @MYNAME님,
죄송하지만 한 번 더
~C05바루라갈 사냥~C00을 부탁드린다냥!"
3817,44,"申し訳ニャいですが、もう一度
~C05バルラガルの狩猟~C00をお願いしますニャ！","죄송하지만 한 번 더
~C05바루라갈 사냥~C00을 부탁드린다냥!"
3954,45,"おお、魂の友よ！
君の帰りを待っていたぞ！","오오, 영혼의 벗이여!
그대가 돌아오길 기다리고 있었다!"
4017,46,"私のために、バルラガルを
狩ってきてくださったのですね。
お陰様で、すべての素材が揃いました。","저를 위해 바루라갈을
사냥해 오신 거군요.
덕분에 모든 소재가 갖춰졌습니다."
4132,47,"バルラガルの素材は、
属性の異なる数種の大剣を作り出せます。","바루라갈 소재는,
속성이 다른 여러 종류의 대검을 만들어낼 수 있습니다."
4213,48,"多面的な魅力を持つ武器。
まさに、私にふさわしい剣だとは
思いませんか？","다면적인 매력을 지닌 무기.
실로 저에게 어울리는 검이라고
생각하지 않으세요?"
4306,49,"その通り！
すべて君の言う通りッ！","그 말이 맞아!
전부 그대 말대로다!"
4374,50,"この大剣をもって、
ナターシャさんに近接武器の素晴らしさを
とっくりとお見せして差し上げましょう！","이 대검으로,
나타샤 씨에게 근접무기의 훌륭함을
제대로 보여드리겠습니다!"
4500,51,"では、私はこれで失礼します。
私の力が必要になった時には、
いつでも酒場にいらしてくださいね。","그럼, 저는 이만 물러가겠습니다.
제 힘이 필요하실 때는
언제든지 술집으로 와 주세요."
4629,52,"多面的な魅力がふさわしいもニャにも、
あのオンニャそのものだニャ。","다면적인 매력이 어울리고 자시고 할 것도 없이,
그 녀석 그 자체다냥."
4716,53,"もっとも、狩り場じゃ
ああいうオンニャの性格は
頼りにニャるんだろうがニャ…","하긴, 사냥터에서는
저런 녀석의 성격이
의지가 될 거다냥…"
4813,54,"タイゾウ様も、
今回は苦労されましたニャア。","타이조 님도,
이번엔 고생하셨다냥."
4878,55,"@MYNAMEには迷惑をかけてしまったな。
キミがいなかったら、僕は疲れ果てて
土に還っていたかもしれない。","@MYNAME에게는 폐를 끼치고 말았군.
그대가 없었다면 나는 지쳐 쓰러져
흙으로 돌아갔을지도 모른다."
5000,56,"やはりキミは魂の友だ！
せめてもの礼を受け取ってくれ！","역시 그대는 영혼의 벗이다!
작은 성의니 받아 주게!"
5075,57,~C06タイゾウからホピ酒を受け取った。~C00,~C06타이조에게서 호피 술을 받았다.~C00
5144,58,"また酒かニャ。
しかも、今回は安物ニャ！","또 술이냥.
게다가 이번엔 싸구려다냥!"
5205,59,"なにを言うか。
安価で、少量でも酔える！
まさに理想的な酒ではないか！","무슨 소리를 하는 건가.
싸면서도 조금만 마셔도 취할 수 있다!
실로 이상적인 술이 아닌가!"
5296,60,"とはいえ、今から飲んでは
それこそ意識を失ってしまいそうだ。","그렇다고는 해도, 지금 마셨다간
정말로 정신을 잃어버릴 것 같군."
5377,61,"まずは疲れを癒そう。
ああ、ふかふかベッドの幻が見えそうだ。","우선은 피로를 풀도록 하지.
아아, 폭신폭신한 침대의 환영이 보이는 듯하다."
5458,62,"ふー。これで一件落着だニャ。
タイゾウも今度会う時は、いつもの
暑苦しいやつに戻っているはずだニャ。","후~. 이걸로 일단락됐다냥.
타이조도 다음에 만날 땐 평소의
답답한 녀석으로 돌아와 있을 거다냥."
5579,63,しかし、少し気にニャるぜニャ。,그나저나 좀 신경 쓰인다냥.
5644,64,ニャにがですかニャ？,뭐가 말이냥?
5685,65,ナターシャとリアの揉めた原因だぜニャ。,나타샤와 리아가 다툰 원인이다냥.
5744,66,"奴らは、あるモンスターに対して
有効ニャ戦術はニャにか、議論してるうちに
言い合いにニャったと言ってたニャ。","그것들이, 어떤 몬스터에 대해
효과적인 전술이 뭔지 의논하다가
말다툼이 됐다고 했다냥."
5873,67,"ふむ、確かに…。
彼らほどの猛者を揉めさせるほどの
モンスターとは一体ニャンだったのか。","흠, 확실히….
그들 같은 강자들을 다투게 만들
몬스터라니 대체 뭐였을까냥."
5982,68,ニャんだか危険な匂いがするぜニャ…,뭔가 위험한 냄새가 난다냥…
