Offset,Hash,Original,Translation
1849,23,"ギルドとレジェンドラスタの
総力を挙げて、~C05イナガミを討伐~C00する！","길드와 레전드 라스터의
총력을 기울여, ~C05이나가미를 토벌~C00한다!"
2015,24,"@MYNAME、もちろんあんたも
協力するんだろ？","@MYNAME, 당연히 너도
협력해줄 거지?"
2092,25,"そう言うと思ったよ。
さてと、アタシも狩りの準備だ！","그렇게 말할 줄 알았어.
자, 나도 사냥 준비나 해야겠네!"
2165,26,"狩りの準備って…
お前もイナガミの討伐に行くのかニャ？","사냥 준비라니…
너도 이나가미 토벌하러 가는 거냥?"
2247,27,それがどうかしたのか？,그게 뭐 어때서?
2290,28,"だ、だって…お前にとっては、
イナガミは宿敵みたいニャ相手で…
以前もコテンパンにやられたはずじゃあ…","그, 그치만… 너한테는,
이나가미는 숙적 같은 상대인데…
예전에도 완전히 당했었잖아…"
2413,29,"アタシだって、前と同じじゃないよ。
それに、あんたたちはアタシに
いろいろなことを教えてくれた。","나도, 예전이랑은 달라.
게다가, 너희들은 나한테
여러 가지를 가르쳐줬잖아."
2530,30,"姉さんとの絆、仲間や友達の大切さ。
だから、今度はアタシの番だ。","언니와의 유대, 동료와 친구의 소중함을 말이야.
그러니까, 이번엔 내 차례야."
2615,31,"友達が困ってる時は、
助け合うのが当然だろ？","친구가 곤란할 때는,
서로 돕는 게 당연하잖아?"
2687,32,"う、うぅぅ…ありがとうですニャ！
ありがとうございますニャ！","으, 으으… 고마워요냥!
감사합니다냥!"
2768,33,"@MYNAME、さあ行こう！
獲物は、イナガミだ！","@MYNAME, 자 가자!
사냥감은, 이나가미다!"
2845,34,"バッシとモービンを救うために、
~C05イナガミを討伐~C00して欲しいですニャ。","바시와 모빈을 구하기 위해,
~C05이나가미를 토벌~C00해 주셨으면 해요냥."
2940,35,"これが最後の賭けですニャ！
よろしくお願いしますニャ！","이게 마지막 도박이에요냥!
잘 부탁드려요냥!"
3024,36,"@MYNAME様、
おかえりなさいですニャ！","@MYNAME님,
어서 오세요냥!"
3082,37,"レジェンドラスタたちの協力もあって、
イナガミの血が届きましたニャ！","레전드 라스터들의 협력 덕분에,
이나가미의 피가 도착했다냥!"
3171,38,"あとはこれを治療薬にして、
バッシとモービンに飲ませれば…","이제 이걸 치료약으로 만들어서,
바시와 모빈에게 먹이면…"
3250,39,"その前に、もうひとつだけ
必要な要素がある。","그전에, 딱 하나만 더
필요한 요소가 있어."
3322,40,"うニャ？
まだ何か足りないのかニャ？","우냥?
아직 뭔가 부족한 거냥?"
3379,41,"イナガミの血は、あくまで
免疫力を活性化させるためのものだ。","이나가미의 피는, 어디까지나
면역력을 활성화시키기 위한 것이야."
3460,42,"その元となる、毒性に対する
耐性を獲得させなければ意味がない。","그 바탕이 되는, 독성에 대한
내성을 획득시키지 않으면 의미가 없어."
3543,43,"うーん…何の話だか
サッパリわからんニャ。","으음… 무슨 얘기인지
전혀 모르겠다냥."
3606,44,"たとえば、毒を持つモンスターは
自分の毒で死ぬことはないだろ？","예를 들어, 독을 가진 몬스터는
자기 독으로 죽지 않잖아?"
3689,45,"それは、自分の毒に対する耐性を
生まれながらに持っているからだ。","그건, 자기 독에 대한 내성을
타고났기 때문이야."
3774,46,はぁ、ニャるほど。,"하아, 그렇구냥."
3813,47,"今回の病気も同じなんだ。
どういうわけか、この病気に対して
耐性を持っている個体がいる。","이번 병도 마찬가지야.
어째서인지, 이 병에 대해
내성을 가진 개체가 있어."
3922,48,"同じアイルーでありながら、
どれだけ患者と接触しようが
うつることはない。","같은 아이루면서도,
환자와 아무리 접촉해도
옮지 않는 거지."
4017,49,"うニャ！？
そんなネコがいるのかニャ！？","우냥!?
그런 고양이가 있는 거냥!?"
4078,50,"まだわからないのか？
そのアイルーとは…","아직도 모르겠어?
그 아이루란…"
4139,51,"トッツイ、あんただよ。
あんたの血を加えることで、
この治療薬は完成するんだ！","톳츠이, 바로 너야.
네 피를 더하는 것으로,
이 치료약이 완성되는 거야!"
4238,52,"え、えええ！？
ニャニャ、ニャんだってぇぇ！？","에, 에에에!?
냐냐, 냐, 뭐라고냥!?"
