Offset,Hash,Original,Translation
1820,19,"武器集めが趣味のボクとしては
見ておかなくっちゃね！","무기 수집이 취미인 나로서는
봐 두지 않을 수 없지!"
1893,20,で、見た感想はどうだい？,"그래서, 보고 나서 감상은 어때?"
1945,21,"やっぱり、この武器は
トキシの使っていた武器だよ。
間違いない！","역시, 이 무기는
토키시가 쓰던 무기야.
틀림없어!"
2030,22,"ただ、トキシの穿龍棍は、
メラギナスの素材で作ったもの
だとは思うけど…","다만, 토키시의 천룡곤은,
메라기나스의 소재로 만든 것
같긴 한데…"
2123,23,"ふむ…拙者は
そのトキシというハンターには
お会いしたことはゴザらぬが…","흠… 소인은
그 토키시라는 헌터를
만나뵌 적은 없소만…"
2216,24,"この穿龍棍という武器は、
なかなかに興味深いでゴザル。","이 천룡곤이라는 무기는,
제법 흥미로운 물건이오."
2291,25,"特にこの、杭が飛び出す仕掛け。
気を溜めた部位にこれを放てば、
圧倒的な威力を得られるやもしれませヌ。","특히 이 말뚝이 튀어나오는 장치.
기를 모은 부위에 이것을 쏘아 넣으면,
압도적인 위력을 얻을 수 있을지도 모르오."
2414,26,"さすがは気を扱う太刀使いの
レジェンドラスタだね。
君の言う通りだ。","역시 기를 다루는 태도술사
레전드 라스터답네.
네 말이 맞아."
2503,27,"穿龍棍は基本の打撃でモンスターの
部位に気を溜めて、杭でそれを一気に
解放させることができる。","천룡곤은 기본 타격으로 몬스터의
부위에 기를 모으고, 말뚝으로 그것을 단숨에
해방시킬 수 있어."
2618,28,"獲物の急所を突けば、
固いウロコや甲羅も破って、
内部からダメージを与えられるはずだ。","사냥감의 급소를 찌르면,
단단한 비늘이나 등딱지도 뚫고,
내부에서부터 피해를 줄 수 있을 거야."
2725,29,"ニャるほど、つまり
メラギナスを内側から破壊したのは、
この杭の仕掛けだったってワケだニャ。","냐하, 그러니까
메라기나스를 안쪽에서 파괴한 건,
이 말뚝 장치였다는 거다냐."
2838,30,そういうことさ。,그런 거지.
2875,31,"うーん、話はわかるけどニャ。
これを上手く扱うには、
かなりの訓練が必要っぽいニャ。","으음, 이야기는 알겠는데 냐.
이걸 잘 다루려면,
상당한 훈련이 필요할 것 같다냐."
2980,32,なあに、まずは習うより慣れろさ。,"뭘, 우선 익히기 전에 몸에 배게 하는 거야."
3060,33,"@MYNAME、これを機会に
穿龍棍で色んな狩りに
挑戦してみるといいだろう。","@MYNAME, 이걸 기회로
천룡곤으로 여러 사냥에
도전해보면 좋을 거야."
3152,34,"君のことだ。
きっとすぐに穿龍棍も
自分のモノにできるだろうさ。","너라면.
분명 금방 천룡곤도
자기 것으로 만들 수 있을 거야."
3250,35,"オイラたちも応援してますニャ。
がんばってくださいニャ！","우리도 응원하고 있다냐.
힘내라냐!"
