Offset,Hash,Original,Translation
2153,21,"おお、@MYNAME様！
ご無事で戻られましたかニャ！","오오, @MYNAME님!
무사히 돌아오셨다냥!"
2221,22,"さすがは魂の友だ。
レビディオラほどの獲物を
狩ってしまうとはね…","역시 영혼의 벗이다.
레비디오라만한 사냥감을
잡아 버리다니 말이야…"
2321,23,"ニャにを言ってるニャ。
アンタだって、レビディオラを
狩ったことがあるはずだぜニャ！","뭔 소리를 하는 거냥.
당신도, 레비디오라를
사냥한 적이 있을 텐데냥!"
2426,24,"はは、以前はね…。
だけど、今の僕には…","하하, 예전에는 말이지….
하지만, 지금의 나에게는…"
2500,25,"いい加減にしろニャ！
@MYNAMEさんが獲ってきた、
この素材をよく見るニャ！","적당히 좀 해라냥!
@MYNAME씨가 잡아 온
이 소재를 잘 보라냥!"
2620,26,これは…雷極龍の、尾…？,"이건…뇌극룡의, 꼬리…?"
2665,27,"そうだニャ。
アンタにはこの素材から、
どんな武器が作れるのか、わかるはずだぜニャ！","그렇다냥.
당신이라면 이 소재로
어떤 무기를 만들 수 있는지 알 텐데냥!"
2797,28,"雷極属性…。
龍と、雷を併せ持つ…","뇌극속성….
용과 뇌를 함께 지닌…"
2865,29,"複属性という奴ですニャ。
レビディオラの素材で作られた武器は、
龍属性と雷属性を帯びますニャ。","복속성이라는 겁니다냥.
레비디오라의 소재로 만들어진 무기는
용속성과 뇌속성을 띱니다냥."
2980,30,"その通りだニャ。
だが、レビディオラは決して中途半端ニャ
モンスターではニャいニャ！","바로 그거다냥.
하지만, 레비디오라는 결코 어중간한
몬스터가 아니다냥!"
3085,31,"２つの属性を持ちニャがら、
そのどちらもが強烈だぜニャ！","두 가지 속성을 지니면서도
그 어느 쪽도 강렬하다냥!"
3162,32,"アンタのガンランスも、
同じだろうがニャ！","당신의 건랜스도
마찬가지가 아니냥!"
3265,33,"そ、そうだった…。
僕は、何を落ち込んでいたんだろう！","그, 그랬었지….
나는 대체 무엇 때문에 낙담하고 있었던 거지!"
3340,34,"２つの特性を併せ持つなら、
そのどちらもを極めればいい！","두 가지 특성을 함께 지녔다면
그 둘 다를 갈고닦으면 되는 거다!"
3417,35,"人の２倍努力する…そう決意して、
僕はハンターになったんだ！","남들보다 두 배 노력한다…그렇게 결심하고
나는 헌터가 됐던 거다!"
3505,36,やれやれ、ようやく目が覚めたかニャ。,"이거 참, 드디어 정신이 들었다냥."
3569,37,"ありがとう、アイルーたち！
そしてありがとう、魂の友よ！","고맙다, 아이루들이여!
그리고 고맙다, 영혼의 벗이여!"
3653,38,"僕はもう大丈夫だ！
さあ、この黄金芋酒で乾杯しよう！
僕の復活を共に祝ってくれ！","나는 이제 괜찮다!
자, 이 황금 감자술로 건배하자!
나의 부활을 함께 축하해다오!"
3768,39,~C06タイゾウは酒を一気に飲み干した！~C00,~C06타이조는 술을 단숨에 들이켰다!~C00
3829,40,"ぶはーっ！
白兵だ！砲撃だ！
無敵のタイゾウここにありぃーっ！","부하~!
백병전이다! 포격이다!
무적의 타이조 여기 있노라~!"
3919,41,ゼルレウスなにするものぞー！,제르레우스 따위 두렵지 않다~!
3982,42,"ゼ、ゼルレウス！？
それって、あの輝界竜の…","제, 제르레우스!?
그거, 그 휘계룡의…"
4054,43,ぐーっ、ぐー…,"드르렁, 쿨…"
4089,44,"ニャんと…たった１杯で
酔いつぶれてしまいましたニャ。","이런…겨우 한 잔 만에
뻗어버리고 말았다냥."
4164,45,"あれだけ酒の話をしてたクセに、
弱すぎニャ！
疲れてたとしてもひどすぎるニャ！","그렇게나 술 얘기를 해놓고선
너무 약하다냥!
아무리 지쳤어도 너무하다냥!"
4276,46,"しかし、タイゾウがつぶれる前に
言った言葉は気にニャるぜニャ。","그나저나 타이조가 뻗기 전에
한 말이 신경 쓰인다냥."
4366,47,"ゼルレウスですニャ。
ひょっとしたら、レジェンドラスタが
議論していたモンスターというのは…","제르레우스다냥.
혹시, 레전드 라스터가
의논하고 있던 몬스터라는 게…"
4486,48,"ああ、間違いニャいぜニャ。
奴らは、ゼルレウスを狩るための
準備をしてたんだぜニャ！","아아, 틀림없다냥.
그것들은 제르레우스를 사냥하기 위한
준비를 하고 있었던 거다냥!"
