Offset,Hash,Original,Translation
2586,28,"わかってますニャ。
@MYNAME様には、事情をお話ししなければ
ならないと思ってましたニャ。","알고 있습니다냥.
@MYNAME님께는, 사정을 말씀드려야
한다고 생각하고 있었습니다냥."
2715,29,"今からオイラがお話しすることを、
よく聞いて欲しいですニャ。","지금부터 제가 말씀드릴 것을,
잘 들어주셨으면 좋겠습니다냥."
2803,30,"昔、ここから遠く離れた森の中に、
ひとりの少女が住んでいましたニャ。","옛날, 이곳에서 멀리 떨어진 숲 속에,
한 소녀가 살고 있었다냥."
2892,31,"その少女は幼い頃に家族とはぐれ、
森のネコたちに育てられましたニャ。","그 소녀는 어릴 적 가족과 헤어져,
숲의 아이루들 손에 자랐다냥."
2981,32,"力の弱いネコたちが、
モンスターたちから少女を守り、
戦うことができたのは…","힘없는 아이루들이,
몬스터로부터 소녀를 지키고,
싸울 수 있었던 것은…"
3085,33,"少女の歌声に、
不思議な力があったからですニャ。","소녀의 노랫소리에,
신비한 힘이 있었기 때문이다냥."
3161,34,"祈りにも似た、その少女の歌声の力は
成長するにつれて強くなり…","기도와도 닮은, 그 소녀의 노랫소리의 힘은
자라남에 따라 강해져…"
3244,35,"やがてその森は、
龍ですらも手が出せない、
祈りの森となりましたニャ。","이윽고 그 숲은,
용조차도 손대지 못하는,
기도의 숲이 되었다냥."
3335,36,"そうですニャ。
その少女こそが歌姫さまであり…","그렇다냥.
그 소녀야말로 가희님이시며…"
3409,37,"オイラはその森で、
歌姫さまをお守りしていた
御付きのネコのひとりですニャ。","나는 그 숲에서,
가희님을 지키던
수행하는 아이루 중 하나다냥."
3513,38,"やがて、祈りの森のウワサを聞きつけ、
多くのハンターが集まってきましたニャ。","이윽고, 기도의 숲 소문을 듣고,
많은 헌터가 모여들었다냥."
3610,39,"ハンターたちは歌姫さまの力を借りて、
数多のモンスターを狩猟し…","헌터들은 가희님의 힘을 빌려,
수많은 몬스터를 사냥하고…"
3695,40,"ハンターたちはそのお礼として、
歌姫さまに多くの宝物を献上しましたニャ。","헌터들은 그 답례로,
가희님께 많은 보물을 바쳤다냥."
3802,41,ところが、その矢先に…,"그런데, 바로 그때…"
3852,42,"トッツイ…
そこにいるのはトッツイですか？","톳츠이…
거기 있는 건 톳츠이입니까?"
3915,43,！？　う、歌姫さま…！？,"!? 가, 가희님…!?"
3967,44,"お前は何をしているのです。
みだりにこの土地の人々を巻き込んではならぬと
固く言いつけておいたはず…","너는 무엇을 하고 있는 것이냐.
함부로 이 땅의 사람들을 끌어들여서는 안 된다고
단단히 일러두었을 텐데…"
4088,45,"ま、待って欲しいですニャ！
オイラたちは、歌姫さまにもう一度
歌を取り戻して欲しいだけですニャ！","자, 잠깐만 기다려 주었으면 합니다냥!
우리는, 가희님이 다시 한번
노래를 되찾아 주셨으면 할 뿐입니다냥!"
4205,46,"祈りの森にそっくりに、
この泉に祭壇を作りましたニャ！","기도의 숲을 꼭 닮게,
이 샘에 제단을 만들었습니다냥!"
4280,47,"歌姫さまの衣装ももうすぐできますニャ！
お願いですニャ！オイラたちの願いを…！","가희님의 의상도 이제 곧 완성됩니다냥!
부탁입니다냥! 우리의 소원을…!"
4379,48,"なりません。
お前は、あの悲劇を繰り返すつもりですか？","안 됩니다.
너는, 그 비극을 되풀이할 셈입니까?"
4454,49,！？　う、歌姫さま…,"!? 가, 가희님…"
4495,50,"良いですね？
くれぐれもこの土地の人々に
ご迷惑をかけぬよう…","알겠지요?
부디 이 땅의 사람들에게
폐를 끼치지 않도록…"
4578,51,~C06おごそかな声は遠のいていった…~C00,~C06엄숙한 목소리는 멀어져 갔다…~C00
4664,52,オイラは、諦めないニャ…,"나는, 포기하지 않는다냥…"
4716,53,"この衣装さえ完成すれば、
きっと歌姫さまもわかってくださるニャ！","이 의상만 완성되면,
분명 가희님도 알아주실 거다냥!"
4801,54,"@MYNAME様、また来て欲しいですニャ。
その時は、きっと歌姫さまの美しいお姿を
お見せできるニャ！","@MYNAME님, 또 와 주었으면 합니다냥.
그때는, 분명 가희님의 아름다운 모습을
보여드릴 수 있다냥!"
4917,55,~C06歌姫の言う『悲劇』とは何だろうか…？~C00,~C06가희가 말한 『비극』이란 무엇일까…?~C00
4982,56,"~C05エドワード~C06なら、
何か情報を知っているのかもしれない…~C00","~C05에드워드~C06라면,
뭔가 정보를 알고 있을지도 모른다…~C00"
5082,57,"もうすぐニャ！
この衣装さえ完成すれば、きっと歌姫さまも
元気になってくれるはずニャ！","이제 곧이다냥!
이 의상만 완성되면, 분명 가희님도
기운을 되찾아 주실 거다냥!"
5189,58,~C06歌姫の言う『悲劇』とは何だろうか…？~C00,~C06가희가 말한 『비극』이란 무엇일까…?~C00
5254,59,"~C05エドワード~C06なら、
何か情報を知っているのかもしれない…~C00","~C05에드워드~C06라면,
뭔가 정보를 알고 있을지도 모른다…~C00"
5343,60,ん？君は確か…,음? 자넨 분명…
5391,61,"なんだ、あれほど言ったのに
まだあのネコに関わっていたのか。
良くないなぁ…","이런, 그렇게나 말했건만
아직도 그 아이루와 얽혀 있었나.
좋지 않구먼…"
5488,62,"君は知らないだろうけどね、
あのネコの言ってる『歌姫』ってのは
いわくつきの人物なんだ。","자넨 모르겠지만 말이야,
그 아이루가 말하는 『가희』란
사연 있는 인물이라네."
5610,63,"龍ですら手を出せない祈りの森？
とんでもない！","용조차 손대지 못하는 기도의 숲?
당치도 않아!"
5677,64,"その森は、もう何年も前に
龍に襲われて全滅したのさ！","그 숲은, 벌써 몇 년이나 전에
용에게 습격당해 전멸했다네!"
5750,65,"しかも、ウワサじゃあ
その龍を呼び寄せた者こそが
歌姫ってことになってる","게다가, 소문에 의하면
그 용을 불러들인 자야말로
가희라고 하더군"
5843,66,"これでわかっただろう？
悪いことはいわない。
今すぐこの件からは手を引くんだ","이제 알았겠지?
나쁜 말은 안 하겠네.
지금 당장 이 일에서 손을 떼게"
5940,67,"君はあのネコに依頼されて、
ヤマツカミを討伐しただろう？","자넨 그 아이루의 의뢰를 받아,
야마츠카미를 토벌했겠지?"
6030,68,"どうやらそれがキッカケで、
ヤマツカミがこのメゼポルタに
向かっているという情報もあるんだ","아무래도 그게 계기가 되어,
야마츠카미가 이 메제포르타로
향하고 있다는 정보도 있다네"
6141,69,"確証はなくとも、
火のないところに煙は立たない。
彼らには危険な香りがつきまとい過ぎる","확증은 없더라도,
아니 땐 굴뚝에 연기 날까.
그들에겐 위험한 냄새가 너무 짙게 따라붙어"
6248,70,"いいね？
もうあのネコとは関わってはいけないよ！","알겠나?
이제 그 아이루와는 얽혀선 안 되네!"
