Offset,Hash,Original,Translation
2542,31,"私の大剣とキースさんの太刀。
２人の絶妙な連携攻撃を
お見せしたかったですわ！","제 대검과 키스 씨의 태도.
두 사람의 절묘한 연계 공격을
보여드리고 싶었어요!"
2641,32,"左様。
リア殿の大剣術は、
まさに鬼神か阿修羅のごとき形相で…","그렇소이다.
리아 님의 대검술은,
그야말로 귀신이나 아수라 같은 형상으로…"
2724,33,…あんだって？,…뭐라고?
2759,34,"も、もとい…
まさに女神が降臨したかのような
慈愛あふれるイチゲキデ…","아, 아니 다시…
마치 여신이 강림한 듯한
자애 넘치는 일격으로…"
2850,35,"まあ、キースさんったら！
女神だなんて、恥ずかしいですわ！
おほほほほ！","어머, 키스 씨도 참!
여신이라니, 부끄러워요!
오호호호호!"
2970,36,"なんか、無理やり
言わされてる感が半端ないニャ…","뭔가, 억지로
말하게 되는 느낌이 장난 아니다냥…"
3046,37,"しーっ！
き、聞こえますニャ！","쉿!
드, 들린다냥!"
3097,38,"手に入れた素材は、
すでにギルド職員たちの手で
選別が始まっているそうですわ。","손에 넣은 소재는,
이미 길드 직원들의 손으로
선별이 시작되었다고 해요."
3196,39,"なあに、あれだけの数の
Ｇ級ドスランポスを
狩猟したのでゴザル。","별거 아니오, 그만큼 많은 수의
Ｇ급 도스란포스를
사냥했으니 말이오."
3281,40,"必ずドスランポスの袋も
手に入っているでゴザルよ！","분명 도스란포스의 주머니도
손에 들어와 있을 것이오!"
3352,41,"選別が完了するまで、
いま少しお待ちくださいませね。","선별이 끝날 때까지,
조금만 더 기다려 주세요."
