Offset,Hash,Original,Translation
4058,3193907319,"２つ目の素材は、
ハッキリしニャい部分が多いんだニャ。","두 번째 소재는,
확실치 않은 부분이 많다냥."
4146,3530951242,"ニャぜかって？
それはラスタ酒場にいる、
~C05フラウ~C00ってオンニャにでも聞いてみるんだニャ","왜냐고?
그건 라스터 주점에 있는,
~C05플라우~C00라는 온냥에게 물어보는 게 좋다냥"
4261,4246142958,"は～い！
ボクになにか用かな？","네~!
나한테 무슨 볼일이야?"
4325,2366766007,"え？
儀式について知りたい？","어?
의식에 대해 알고 싶다고?"
4387,2949837233,"はぁ～…やっぱりキミは、
どうしてもあのネコたちと
関わりあいたいみたいだねぇ～…","하아~… 역시 너는,
어떻게든 저 고양이들과
엮이고 싶은가 보네~…"
4490,3132879158,"でも、前にも言ったけど、
ボクたちはこの件について協力は…","그치만, 전에도 말했지만,
우리는 이 건에 대해서 협력은…"
4582,1298478735,え？　モービンがボクのことを…？,어? 모빈이 내 얘기를…?
4648,1407932044,………,
4675,2063259215,"そっか…あのネコ、
ようやく旅から戻ってきたんだ…","그렇구나… 그 고양이,
드디어 여행에서 돌아왔구나…"
4746,4276904257,"うん、確かにボクは以前、
あのネコに会ったことがあるよ。","응, 확실히 나는 예전에,
그 고양이를 만난 적이 있어."
4823,1464168340,"あのネコはね、世界中を旅して、
トキシの情報を集めて回ってたんだ。
そして、ひとつの真実にたどり着いた。","그 고양이 말이야, 세계를 여행하면서,
토키시의 정보를 모으고 다녔어.
그리고, 하나의 진실에 다다랐지."
4948,1776393169,"おそらくネコたちがやろうとしている儀式は、
かつてトキシがやった儀式のことだと思う。","아마 고양이들이 하려는 의식은,
예전에 토키시가 행했던 의식일 거라고 생각해."
5053,2766162548,"もしそうなら、その２つ目の素材は
トキシが使っていた武器に関係があるはずだよ。","만약 그렇다면, 그 두 번째 소재는
토키시가 사용했던 무기와 관련이 있을 거야."
5165,794047989,"だけどね、その儀式は
絶対にやらせちゃいけないよ！","그치만 말이야, 그 의식은
절대로 하게 해서는 안 돼!"
5236,1961654295,"だって、その儀式のせいで
歌姫のいた祈りの森は…","왜냐하면, 그 의식 때문에
가희가 있던 기도의 숲은…"
5305,631961655,"あ～、ゴメン！
これ以上は言えないんだ！","아~, 미안!
이 이상은 말할 수 없어!"
5366,773670959,"とにかく、ネコたちを止めて！
じゃないと、とんでもないことにぃ～っ！","아무튼, 고양이들을 막아 줘!
안 그러면, 엄청난 일이 벌어질 거야~!"
5468,3559895819,"~C06フラウは急にオロオロし始めた。
そんなに言いたいなら言えばいいのに…~C00","~C06플라우는 갑자기 허둥대기 시작했다.
그렇게 말하고 싶으면 말하면 될 텐데…~C00"
5565,3714400266,"~C06今はまず祈樹の泉に戻って、
ネコたちにこのことを話してみよう。~C00","~C06지금은 우선 기수의 샘으로 돌아가서,
아이루들에게 이 일을 이야기해보자.~C00"
