Offset,Hash,Original,Translation
1151,12,"図星だニャ。
ほんとお前らレジェンドラスタは、
@MYNAME様をなんだと思ってるニャ！？","정곡이다냥.
진짜 너희 레전드 라스터들은,
@MYNAME님을 뭐라고 생각하는 거냥!?"
1255,13,"そ、そう言わないでよぉ～
コーレクラウフィーの素材は、
あたし達でちゃんと集めますから！","그, 그렇게 말하지 말아줘요~
코레크라우피의 소재는,
저희가 확실히 모을 테니까요!"
1384,14,"お願いです、@MYNAMEさん！
あたしの代わりに、リオレイアの希少種を
狩猟してきてくださいっ！","부탁이에요, @MYNAME씨!
저 대신, 리오레이아의 희소종을
사냥하고 와주세요!"
1496,15,"リオレイアの希少種って、
金火竜のことですかニャ？","리오레이아의 희소종이라면,
금화룡을 말하는 거냥?"
1567,16,"そう。
しかも、Ｇ級の金火竜。","맞아.
게다가, Ｇ급 금화룡."
1618,17,"バカにしすぎだろニャ！
ニャンでわざわざ@MYNAME様が、
お前ニャンかのためにＧ級金火竜を…","너무 우습게 보는 거다냥!
어째서 굳이 @MYNAME님이,
너 따위를 위해서 Ｇ급 금화룡을…"
1728,18,"ちゃ、ちゃんとお礼はしますから！
だからお願いします、ね！？","그, 그래도 답례는 확실히 할 테니까요!
그러니까 부탁드려요, 네!?"
1822,19,"やったあ！
@MYNAMEさん大好きっ！","야호~!
@MYNAME씨 정말 좋아요!"
1883,20,"じゃあ、あたしは
烈種のメラギナスを狩りにいきますから、
あとはよろしくお願いしまーす！","그럼, 저는
열종 메라기나스를 사냥하러 갈 테니까,
나머지는 잘 부탁드릴게요~!"
2019,21,"はぁ～…ったく、@MYNAMEさんは
お人好し過ぎるぜニャ。","하아~… 정말이지, @MYNAME씨는
너무 사람이 좋다냥."
2093,22,"でも、考えてみれば
トキシも歌姫さまのために力を尽くし、
命を懸けておりましたニャ。","하지만, 생각해보면
토키시도 가희님을 위해 힘을 다하고,
목숨을 걸었었다냥."
2205,23,"フン、あんな罪なヤツと一緒にするニャ！
@MYNAME様は@MYNAME様ニャ！
全然違うニャ！","흥, 그런 죄 많은 녀석이랑 같이 취급하지 마라냥!
@MYNAME님은 @MYNAME님이다냥!
전혀 다르다냥!"
2315,24,"そ、それはそう思いますニャ。
ただ…","그, 그건 그렇게 생각한다냥.
다만…"
2372,25,ただ、何ニャ？,"다만, 뭐냥?"
2407,26,"常に誰かのために力を尽くす
@MYNAME様の姿を見れば…","항상 누군가를 위해 힘을 다하는
@MYNAME님의 모습을 보면…"
2479,27,"頑ななレイラの心も、
いずれ開けるのではと、
そう思うですニャ…","고집스러운 레일라의 마음도,
언젠가는 열리지 않을까,
그렇게 생각한다냥…"
2571,28,"いずれ開けるんじゃないニャ。
開かせるんだぜニャ！
歌姫さまのためにもニャ…","언젠가 열리는 게 아니다냥.
열게 만드는 거다냥!
가희님을 위해서라도냥…"
2668,29,バッシ、モービン…,"바시, 모빈…"
2714,30,"そのためにも、@MYNAMEさん。
~C05Ｇ級のリオレイア希少種の狩猟~C00、
よろしく頼んだぜニャ！","그러기 위해서라도, @MYNAME씨.
~C05Ｇ급 리오레이아 희소종 사냥~C00,
잘 부탁한다냥!"
2839,31,"チルカの依頼は、
~C05Ｇ級リオレイア希少種の狩猟~C00ですニャ。","칠카의 의뢰는,
~C05Ｇ급 리오레이아 희소종 사냥~C00이다냥."
2922,32,"歌姫さまとレイラとの
関係修復につながる大事な狩りですニャ。
よろしくお願いしますニャ！","가희님과 레일라의
관계 회복으로 이어지는 중요한 사냥이다냥.
잘 부탁드린다냥!"
3040,33,"@MYNAME様、
おかえりなさいですニャ！","@MYNAME님,
어서 오세요다냥!"
3098,34,"さっきから、レジェンドラスタの
ナターシャがお待ちかねですニャ。","아까부터, 레전드 라스터의
나타샤가 기다리고 있다냥."
3190,35,"聞いたわよ、@MYNAME。
チルカに狩りを押し付けられたんですって？","들었어, @MYNAME.
칠카한테 사냥을 떠맡았다며?"
3274,36,"しかも、Ｇ級の金火竜でしょ？
あの子ったら、どこまで勘違いすれば
気が済むのかしら。","게다가, Ｇ급 금화룡이라며?
그 애도 참, 어디까지 착각해야
직성이 풀리려나."
3386,37,"うニャ？
勘違いとはどういうことニャ？","응냥?
착각이라니 무슨 소리다냥?"
3445,38,"ギルドからの依頼は、銀火竜。
リオレイアじゃなくて、リオレウスの
希少種のことよ。","길드에서 온 의뢰는, 은화룡.
리오레이아가 아니라, 리오레우스의
희소종을 말하는 거야."
3548,39,"ニャ、ニャにぃぃ～！？
じゃあ、@MYNAME様のご苦労は…","냐, 냐니이이~!?
그럼, @MYNAME님의 고생은…"
3622,40,"そう、まったくの骨折り損ってことね。
銀火竜のほうは、私が狩っておいたから
気にしなくていいわ。","그래, 완전히 헛수고였다는 거지.
은화룡 쪽은 내가 사냥해 놨으니까
신경 안 써도 돼."
3739,41,"あのアマ…
タダ者じゃないぜニャ…","저 계집애…
보통내기가 아니다냥…"
3801,42,"でも、さすがにこのままじゃ
@MYNAMEがあんまり可哀相だから、
これあげるわ。","그래도, 역시 이대로는
@MYNAME가 너무 불쌍하니까,
이거 줄게."
3897,43,"~C06ナターシャから
『モンスターの尻尾の飾り』をもらった。~C00","~C06나타샤에게
『몬스터 꼬리 장식』을 받았다.~C00"
3980,44,"うニャ？
なんニャ、それは？","응냥?
뭐다냥, 그건?"
4029,45,"モンスターの尻尾の毛で作った飾りよ。
オシャレでしょ？","몬스터 꼬리털로 만든 장식이야.
멋지지?"
4104,46,何のモンスターの尻尾ですかニャ？,무슨 몬스터의 꼬리다냥?
4157,47,"さあ？
もらい物だから私もよくわからない。
でも、ちょっと珍しいと思わない？","글쎄?
받은 물건이라 나도 잘 몰라.
그래도, 좀 희귀하다고 생각하지 않아?"
4254,48,"きっと高価なモノだろうから、
チルカの勘違いのお詫びのしるしにあげる。","분명 비싼 물건일 테니까,
칠카의 착각에 대한 사과의 표시로 줄게."
4345,49,"何がお詫びのしるしニャ。
単に余り物をあげただけだろニャ！","무슨 사과의 표시다냥.
그냥 남는 물건을 준 것뿐이다냥!"
4424,50,"うるさいわねぇ。
こういうものは気持ちよ、気持ち。","시끄럽네.
이런 건 마음이야, 마음."
4495,51,"じゃあ、アタシはまた
メラギナスの狩りに行ってくるから。","그럼, 나는 다시
메라기나스 사냥하러 갔다 올 테니까."
4572,52,"コーレクラウフィーに必要な素材も
もうすぐ集まると思うから、
大船に乗った気で待ってなさいな。","코레크라우피에 필요한 소재도
이제 곧 모일 거라고 생각하니까,
큰 배를 탄 기분으로 기다리고 있어."
4753,53,~C06この時は、思いもよらなかった。~C00,"~C06이때는, 미처 생각지도 못했다.~C00"
4812,54,"~C06ナターシャからもらったこの飾りが、
遠い過去の因縁を呼び覚まそうとは…~C00","~C06나타샤에게 받은 이 장식이,
먼 과거의 악연을 일깨우게 될 줄은…~C00"
