Offset,Hash,Original,Translation
1854,20,"かくなる上は、この腹かっさばいて…
とも思いましたが、そんなことをしても
ギネル殿の腹は満たされませヌ。","이리된 이상, 이 배를 갈라서라도…
라고도 생각했으나, 그런다 한들
기넬 님의 배는 채워지지 않소."
1979,21,"そこで考えたのでゴザルが、
ギネル殿にこんがり肉でも
差し入れてはどうかと…","그래서 생각해본 것인데,
기넬 님께 노릇노릇 고기라도
가져다드리면 어떨까 하고…"
2076,22,"しかし、拙者もギルドに仕官した身。
お勤めを投げ出すわけにもいかず、
日々悶々と過ごしているのでゴザル。","허나, 소인도 길드에 출사한 몸.
임무를 내팽개칠 수도 없어,
나날이 속을 끓이며 지내고 있소이다."
2201,23,"狩人殿、ここで会ったも何かの縁。
拙者の頼みを聞いてくださらぬか！？","나리, 여기서 만난 것도 인연이오.
소인의 부탁을 들어주시지 않겠소이까!?"
2303,24,"おお、聞いてくだサルか！
かたじけない！","오오, 들어주시는 것이오!
감사하오!"
2364,25,"では拙者がこんがり肉を調達している間、
狩人殿には、拙者に代わって
お勤めを果たして欲しいでゴザル。","그럼 소인이 노릇노릇 고기를 조달하는 동안,
나리께서는 소인을 대신해
임무를 완수해주셨으면 하오."
2485,26,"お勤めはドスガレオスの狩猟にゴザル。
終わったらまたここに戻ってきてくだサレ。
なにとぞ、よろしく…！","임무는 도스가레오스 사냥이오.
끝나면 다시 이곳으로 돌아와주시오.
부디, 잘 부탁드리오…!"
2628,27,"キースがドスガレオスが
どうとか言ってたぞ。
やっぱり何か様子がおかしいな…。","키스가 도스가레오스가
어쩌고 하던데.
역시 뭔가 상태가 이상하군…"
2741,28,"狩人殿、待っており申した。
ドスガレオスの狩猟、かたじけない。","나리, 기다리고 있었소.
도스가레오스 사냥, 감사하오."
2824,29,"拙者の方も、これこの通り。
こんがり肉を１０人前ほど
調達して参ったでゴザル。","소인 쪽도, 보시는 바와 같이
노릇노릇 고기를 １０인분 정도
조달해왔소이다."
2923,30,"さすれば、この肉をば
我が親愛なるギネル殿に
届けてはくださらぬか？","하오면, 이 고기를
나의 친애하는 기넬 님께
전해주시지 않겠소이까?"
3025,31,"いやいや、拙者のことは伏せて。
この肉はあくまで、狩人殿からの
差し入れということにしてくだサレ。","아니아니, 소인의 일은 숨겨주시오.
이 고기는 어디까지나, 나리께서
가져오신 것으로 해주시오."
3144,32,なにとぞ、よろしくお頼み申ス！,"부디, 잘 부탁드리겠소이다!"
3222,33,"このこんがり肉をば、
ギネル殿に届けてくだされ。","이 노릇노릇 고기를
기넬 님께 전해주시오."
3291,34,なにとぞ、よろしくお頼み申ス！,"부디, 잘 부탁드리겠소이다!"
3344,35,"おお、お前さんか。
で、キースの様子はどうだった？","오오, 자네인가.
그래서, 키스의 상태는 어땠나?"
3428,36,"特に変わった様子はなかった？
うーむ、俺様の思い過ごしだったか…","특별히 이상한 낌새는 없었다고?
으음, 내 지레짐작이었나…"
3513,37,"それよりお前さん、
旨そうな肉を持っているじゃないか。","그것보다 자네,
맛있어 보이는 고기를 갖고 있잖은가."
3588,38,"なんと！？
そのこんがり肉を俺様に
差し入れてくれるというのか！？","뭐라고!?
그 노릇노릇 고기를 나한테
가져다주겠다는 거냐!?"
3688,39,"これはありがたい！
ちょうど腹が減っていたんだ！","이거 고맙군!
마침 배가 고팠었다!"
3757,40,"いや、何も言うな。
お前さんの顔を見れば、これが誰からの
付け届けかぐらい俺様にもわかる。","아니, 아무 말도 하지 마라.
자네 얼굴을 보면, 이게 누구한테서 온
선물인지 정도는 나도 알 수 있다."
3868,41,"奴め、余計な気を使いおって…。
ま、そこが奴の良いところなんだがな！
ガハハハハ！","그 녀석, 쓸데없는 신경을 다 써서는…
뭐, 그런 점이 그 녀석의 좋은 점이지만!
가하하하하!"
3971,42,"お前さんにも礼をせねばいかんな。
そうだ、お前さんの狩りに
１回だけ付き合ってやろう！","자네한테도 답례를 해야겠군.
그래, 자네 사냥에
한 번만 함께 해주지!"
4078,43,"獲物は何でもいいぞ？
気が向いたらいつでも声をかけてくれ！","사냥감은 뭐든 상관없다!
내킬 때 언제든지 불러다오!"
