Offset,Hash,Original,Translation
1727,17,"だから、放っておきなさいってば。
こういうことはね、姉妹同士でしか
わからないことだってあるのよ。","그러니까, 내버려 두라니까.
이런 건 말이야, 자매끼리만
알 수 있는 일도 있는 거야."
1846,18,うニャあ…,우냥…
1884,19,"それより@MYNAME、
今回の穿龍棍のことで、
ギルドマスターがアンタを呼んでるわよ。","그것보다 @MYNAME,
이번 천룡곤 건으로,
길드마스터가 너를 부르고 있어."
1984,20,"~C05ギルドマスター~C00が？
@MYNAME様にギルドから
ニャにか依頼ですかニャ？","~C05길드마스터~C00가?
@MYNAME님께 길드에서
뭔가 의뢰라도 있는 거냥?"
2080,21,"さあ？
直接会って話してきたら？","글쎄?
직접 만나서 얘기해 보는 게 어때?"
2166,22,"~C05ギルドマスター~C00なら、
いつも広場にいらっしゃいますニャ。","~C05길드마스터~C00라면,
항상 광장에 계신다냥."
2251,23,"ニャにか御用なら、
直接会ってお話しするといいですニャ。","뭔가 용무가 있으시다면,
직접 만나서 이야기하시는 게 좋다냥."
2330,24,"ふむ、お前か。
待っておったぞ。","흠, 너인가.
기다리고 있었다."
2383,25,"実は、今回の一件で集めた素材と、
武具工房に発注してある
メラギナスの穿龍棍についてじゃが…","실은, 이번 건으로 모은 소재와,
장비공방에 발주해 둔
메라기나스의 천룡곤에 관한 것인데…"
2496,26,"完成した穿龍棍は、
ギルドに預けて欲しいのじゃ。","완성된 천룡곤은,
길드에 맡겨주었으면 하는구나."
2565,27,"レジェンドラスタたちが
総力を結集して素材を集めた
という理由もあるが…","레전드 라스터들이
총력을 결집해서 소재를 모았다는
이유도 있지만…"
2658,28,"なにより、歌姫が自分の妹に
穿龍棍を渡して欲しいと
言っておるのじゃろう？","무엇보다, 가희가 자신의 여동생에게
천룡곤을 전해주었으면 한다고
말하고 있지 않느냐?"
2753,29,"すでにこのメゼポルタにも、
多くの穿龍棍使いが育ちつつある。","이미 이 메제포르타에도,
많은 천룡곤 사용자가 자라나고 있다."
2834,30,"いずれ、ウワサを聞きつけて
歌姫の妹がこの街に来ることも
あるじゃろう。","언젠가, 소문을 듣고
가희의 여동생이 이 거리에 올 일도
있을 것이다."
2927,31,"いや、すでに来ておるのかも
しれまいが…","아니, 이미 와 있는 것일지도
모르겠지만…"
2988,32,"その時まで、メラギナスの穿龍棍は
ギルドで大切に保管しておく。","그때까지, 메라기나스의 천룡곤은
길드에서 소중히 보관해 두겠다."
3071,33,"歌姫の妹を見つけたら、
お前に返すゆえ、お前の手から
歌姫の妹に渡してやると良い。","가희의 여동생을 찾으면,
너에게 돌려줄 터이니, 너의 손으로
가희의 여동생에게 전해주도록 해라."
3187,34,"それと、もうひとつ。
お前の実力を見込んで、
ギルドから頼みたいことがあるのじゃ。","그리고, 하나 더.
너의 실력을 보고,
길드에서 부탁하고 싶은 일이 있느니라."
3290,35,"詳しくはエドワードに聞くと良い。
~C05祈樹の泉~C00でお前を待ってるはずじゃ。","자세한 것은 에드워드에게 물으면 될 것이다.
~C05기수의 샘~C00에서 너를 기다리고 있을 것이다."
3387,36,"よろしく頼んだぞ。
ふふふっ…","잘 부탁하마.
후후후…"
3479,37,"@MYNAME様、
おかえりなさいですニャ！
エドワードが来ておりますニャ。","@MYNAME님,
어서 오세요냥!
에드워드가 와 있다냥."
3569,38,"やあ、@MYNAME。
ギルドマスターから
話は聞いているようだね。","이야, @MYNAME.
길드마스터에게서
이야기는 들은 모양이군."
3651,39,"そう、君の腕を見込んで
ギルドから依頼が出ているんだ。","그래, 자네의 실력을 보고
길드에서 의뢰가 나온 거야."
3726,40,"ギルドから？
レジェンドラスタでも
間に合わないような仕事ですかニャ？","길드에서요?
레전드 라스터로도
감당 못 할 일인가냥?"
3817,41,"まあ、ある意味ではそうなるね。
@MYNAME、これは君にしか
できない仕事なんだ。","뭐, 어떤 의미로는 그렇게 되겠지.
@MYNAME, 이건 자네만이
할 수 있는 일이야."
3915,42,受けてくれるかい？,맡아주겠나?
3967,43,"ありがとう。
君ならそう言ってくれると思ったよ。","고마워.
너라면 그렇게 말해줄 거라 생각했어."
4043,44,"けど、受けるも何も、
内容がぜんぜんわからないニャ！","그치만, 맡고 말고 하기 전에,
내용을 전혀 모르겠다냥!"
4116,45,"そうですニャ。
エドワード様、依頼とは
一体どんな仕事なのですニャ？","맞다냥.
에드워드 님, 의뢰란
대체 어떤 일인 거냥?"
4205,46,まず、最初の獲物はモノブロスだ。,"우선, 첫 번째 사냥감은 모노브로스다."
4258,47,"モノブロス？
孤高の一角竜と呼ばれる、
あの飛竜種ですかニャ？","모노브로스요?
고고한 일각룡이라 불리는,
그 비룡종 말인가냥?"
4341,48,"そうだ。
モノブロスには、たったひとりで
狩りに向かわなくてはならない。","그렇다.
모노브로스는, 반드시 혼자서
사냥에 나서야만 한다."
4434,49,"そのため、モノブロスを狩ってこそ
一人前のハンターと認められる。","그렇기에, 모노브로스를 사냥해야만
제 몫을 하는 헌터로 인정받는다."
4519,50,"何が目的かは知らニャいが、
今さらそんな下位モンスターなんて
@MYNAME様の相手じゃないニャ！","무슨 목적인지는 모르겠다냥만,
이제 와서 그런 하위 몬스터 따위
@MYNAME님의 상대가 아니다냥!"
4631,51,"そうですともニャ！
むしろ@MYNAME様に
失礼なぐらいですニャ！","그렇고말고냥!
오히려 @MYNAME님께
실례일 정도라냥!"
4740,52,"理由はいずれわかるさ。
まずは~C05モノブロス~C00１頭を狩猟。
@MYNAME、よろしく頼んだよ。","이유는 언젠가 알게 될 거야.
우선은 ~C05모노브로스~C00 1마리를 사냥.
@MYNAME, 잘 부탁하네."
4870,53,"今さら~C05モノブロスを狩猟~C00しろなんて、
ギルドの依頼はよくわからんニャ。","이제 와서 ~C05모노브로스를 사냥~C00하라니,
길드의 의뢰는 도무지 이해가 안 된다냥."
4967,54,"とりあえず、@MYNAME様なら
すぐに終わる仕事ですニャ。
パパッと終わらせてくださいニャ！","일단, @MYNAME님이라면
금방 끝날 일이다냥.
후딱 끝내주세요냥!"
5118,55,"@MYNAME様！
ご苦労様でしたニャ！","@MYNAME님!
수고하셨다냥!"
5179,56,"それで、エドワード様。
この狩猟には一体ニャんの
意味があったですかニャ？","그런데, 에드워드 님.
이 사냥에는 대체 무슨
의미가 있었던 거냥?"
5274,57,"そう急ぐことはないさ。
タネ明かしはまだ先だ。","그렇게 서두를 것 없어.
비밀 공개는 아직 나중이야."
5348,58,"続きはまた次の機会だ。
@MYNAME、今はまず
狩りの疲れを癒しておいてくれ。","이어지는 이야기는 다음 기회에.
@MYNAME, 지금은 우선
사냥의 피로를 풀어두게."
5455,59,"うニャあ！
気になって夜もグッスリだニャ！","우냥!
신경 쓰이긴 하지만 밤에도 푹 잘 잔다냥!"
